lat,lon,ALLSKY_SFC_SW_DWN,ALLSKY_KT,CLOUD_AMT,PRECTOTCORR
41.04,29.2,0.0318,0.38,0.1172,0.0258
41.04,29.2,0.0504,0.44,0.1148,0.0906
41.04,29.2,0.0606,0.38,0.1232,0.1031
41.04,29.2,0.0895,0.45,0.1175,0.1085
41.04,29.2,0.1095,0.48,0.115,0.0483
41.04,29.2,0.1392,0.57,0.0768,0.0559
41.04,29.2,0.1488,0.63,0.0435,0.0283
41.04,29.2,0.1279,0.61,0.0503,0.0183
41.04,29.2,0.1032,0.6,0.0847,0.0319
41.04,29.2,0.0669,0.52,0.096,0.0655
41.04,29.2,0.0382,0.42,0.1183,0.2496
41.04,29.2,0.0287,0.38,0.1089,0.0877
41.04,29.23,0.0318,0.38,0.1172,0.0258
41.04,29.23,0.0504,0.44,0.1148,0.0906
41.04,29.23,0.0606,0.38,0.1232,0.1031
41.04,29.23,0.0895,0.45,0.1175,0.1085
41.04,29.23,0.1095,0.48,0.115,0.0483
41.04,29.23,0.1392,0.57,0.0768,0.0559
41.04,29.23,0.1488,0.63,0.0435,0.0283
41.04,29.23,0.1279,0.61,0.0503,0.0183
41.04,29.23,0.1032,0.6,0.0847,0.0319
41.04,29.23,0.0669,0.52,0.096,0.0655
41.04,29.23,0.0382,0.42,0.1183,0.2496
41.04,29.23,0.0287,0.38,0.1089,0.0877
41.04,29.26,0.0318,0.38,0.1172,0.0258
41.04,29.26,0.0504,0.44,0.1148,0.0906
41.04,29.26,0.0606,0.38,0.1232,0.1031
41.04,29.26,0.0895,0.45,0.1175,0.1085
41.04,29.26,0.1095,0.48,0.115,0.0483
41.04,29.26,0.1392,0.57,0.0768,0.0559
41.04,29.26,0.1488,0.63,0.0435,0.0283
41.04,29.26,0.1279,0.61,0.0503,0.0183
41.04,29.26,0.1032,0.6,0.0847,0.0319
41.04,29.26,0.0669,0.52,0.096,0.0655
41.04,29.26,0.0382,0.42,0.1183,0.2496
41.04,29.26,0.0287,0.38,0.1089,0.0877
41.04,29.29,0.0318,0.38,0.1172,0.0258
41.04,29.29,0.0504,0.44,0.1148,0.0906
41.04,29.29,0.0606,0.38,0.1232,0.1031
41.04,29.29,0.0895,0.45,0.1175,0.1085
41.04,29.29,0.1095,0.48,0.115,0.0483
41.04,29.29,0.1392,0.57,0.0768,0.0559
41.04,29.29,0.1488,0.63,0.0435,0.0283
41.04,29.29,0.1279,0.61,0.0503,0.0183
41.04,29.29,0.1032,0.6,0.0847,0.0319
41.04,29.29,0.0669,0.52,0.096,0.0655
41.04,29.29,0.0382,0.42,0.1183,0.2496
41.04,29.29,0.0287,0.38,0.1089,0.0877
41.04,29.32,0.0318,0.38,0.1172,0.0258
41.04,29.32,0.0504,0.44,0.1148,0.0906
41.04,29.32,0.0606,0.38,0.1232,0.1031
41.04,29.32,0.0895,0.45,0.1175,0.1085
41.04,29.32,0.1095,0.48,0.115,0.0483
41.04,29.32,0.1392,0.57,0.0768,0.0559
41.04,29.32,0.1488,0.63,0.0435,0.0283
41.04,29.32,0.1279,0.61,0.0503,0.0183
41.04,29.32,0.1032,0.6,0.0847,0.0319
41.04,29.32,0.0669,0.52,0.096,0.0655
41.04,29.32,0.0382,0.42,0.1183,0.2496
41.04,29.32,0.0287,0.38,0.1089,0.0877
41.04,29.35,0.0318,0.38,0.1172,0.0258
41.04,29.35,0.0504,0.44,0.1148,0.0906
41.04,29.35,0.0606,0.38,0.1232,0.1031
41.04,29.35,0.0895,0.45,0.1175,0.1085
41.04,29.35,0.1095,0.48,0.115,0.0483
41.04,29.35,0.1392,0.57,0.0768,0.0559
41.04,29.35,0.1488,0.63,0.0435,0.0283
41.04,29.35,0.1279,0.61,0.0503,0.0183
41.04,29.35,0.1032,0.6,0.0847,0.0319
41.04,29.35,0.0669,0.52,0.096,0.0655
41.04,29.35,0.0382,0.42,0.1183,0.2496
41.04,29.35,0.0287,0.38,0.1089,0.0877
41.04,29.38,0.0318,0.38,0.1172,0.0258
41.04,29.38,0.0504,0.44,0.1148,0.0906
41.04,29.38,0.0606,0.38,0.1232,0.1031
41.04,29.38,0.0895,0.45,0.1175,0.1085
41.04,29.38,0.1095,0.48,0.115,0.0483
41.04,29.38,0.1392,0.57,0.0768,0.0559
41.04,29.38,0.1488,0.63,0.0435,0.0283
41.04,29.38,0.1279,0.61,0.0503,0.0183
41.04,29.38,0.1032,0.6,0.0847,0.0319
41.04,29.38,0.0669,0.52,0.096,0.0655
41.04,29.38,0.0382,0.42,0.1183,0.2496
41.04,29.38,0.0287,0.38,0.1089,0.0877
41.04,29.41,0.0318,0.38,0.1172,0.0258
41.04,29.41,0.0504,0.44,0.1148,0.0906
41.04,29.41,0.0606,0.38,0.1232,0.1031
41.04,29.41,0.0895,0.45,0.1175,0.1085
41.04,29.41,0.1095,0.48,0.115,0.0483
41.04,29.41,0.1392,0.57,0.0768,0.0559
41.04,29.41,0.1488,0.63,0.0435,0.0283
41.04,29.41,0.1279,0.61,0.0503,0.0183
41.04,29.41,0.1032,0.6,0.0847,0.0319
41.04,29.41,0.0669,0.52,0.096,0.0655
41.04,29.41,0.0382,0.42,0.1183,0.2496
41.04,29.41,0.0287,0.38,0.1089,0.0877
41.04,29.44,0.0318,0.38,0.1172,0.0258
41.04,29.44,0.0504,0.44,0.1148,0.0906
41.04,29.44,0.0606,0.38,0.1232,0.1031
41.04,29.44,0.0895,0.45,0.1175,0.1085
41.04,29.44,0.1095,0.48,0.115,0.0483
41.04,29.44,0.1392,0.57,0.0768,0.0559
41.04,29.44,0.1488,0.63,0.0435,0.0283
41.04,29.44,0.1279,0.61,0.0503,0.0183
41.04,29.44,0.1032,0.6,0.0847,0.0319
41.04,29.44,0.0669,0.52,0.096,0.0655
41.04,29.44,0.0382,0.42,0.1183,0.2496
41.04,29.44,0.0287,0.38,0.1089,0.0877
41.04,29.47,0.0318,0.38,0.1172,0.0258
41.04,29.47,0.0504,0.44,0.1148,0.0906
41.04,29.47,0.0606,0.38,0.1232,0.1031
41.04,29.47,0.0895,0.45,0.1175,0.1085
41.04,29.47,0.1095,0.48,0.115,0.0483
41.04,29.47,0.1392,0.57,0.0768,0.0559
41.04,29.47,0.1488,0.63,0.0435,0.0283
41.04,29.47,0.1279,0.61,0.0503,0.0183
41.04,29.47,0.1032,0.6,0.0847,0.0319
41.04,29.47,0.0669,0.52,0.096,0.0655
41.04,29.47,0.0382,0.42,0.1183,0.2496
41.04,29.47,0.0287,0.38,0.1089,0.0877
41.04,29.5,0.0318,0.38,0.1172,0.0258
41.04,29.5,0.0504,0.44,0.1148,0.0906
41.04,29.5,0.0606,0.38,0.1232,0.1031
41.04,29.5,0.0895,0.45,0.1175,0.1085
41.04,29.5,0.1095,0.48,0.115,0.0483
41.04,29.5,0.1392,0.57,0.0768,0.0559
41.04,29.5,0.1488,0.63,0.0435,0.0283
41.04,29.5,0.1279,0.61,0.0503,0.0183
41.04,29.5,0.1032,0.6,0.0847,0.0319
41.04,29.5,0.0669,0.52,0.096,0.0655
41.04,29.5,0.0382,0.42,0.1183,0.2496
41.04,29.5,0.0287,0.38,0.1089,0.0877
41.04,29.53,0.0318,0.38,0.1172,0.0258
41.04,29.53,0.0504,0.44,0.1148,0.0906
41.04,29.53,0.0606,0.38,0.1232,0.1031
41.04,29.53,0.0895,0.45,0.1175,0.1085
41.04,29.53,0.1095,0.48,0.115,0.0483
41.04,29.53,0.1392,0.57,0.0768,0.0559
41.04,29.53,0.1488,0.63,0.0435,0.0283
41.04,29.53,0.1279,0.61,0.0503,0.0183
41.04,29.53,0.1032,0.6,0.0847,0.0319
41.04,29.53,0.0669,0.52,0.096,0.0655
41.04,29.53,0.0382,0.42,0.1183,0.2496
41.04,29.53,0.0287,0.38,0.1089,0.0877
41.04,29.56,0.0318,0.38,0.1172,0.0258
41.04,29.56,0.0504,0.44,0.1148,0.0906
41.04,29.56,0.0606,0.38,0.1232,0.1031
41.04,29.56,0.0895,0.45,0.1175,0.1085
41.04,29.56,0.1095,0.48,0.115,0.0483
41.04,29.56,0.1392,0.57,0.0768,0.0559
41.04,29.56,0.1488,0.63,0.0435,0.0283
41.04,29.56,0.1279,0.61,0.0503,0.0183
41.04,29.56,0.1032,0.6,0.0847,0.0319
41.04,29.56,0.0669,0.52,0.096,0.0655
41.04,29.56,0.0382,0.42,0.1183,0.2496
41.04,29.56,0.0287,0.38,0.1089,0.0877
41.04,29.59,0.0318,0.38,0.1172,0.0258
41.04,29.59,0.0504,0.44,0.1148,0.0906
41.04,29.59,0.0606,0.38,0.1232,0.1031
41.04,29.59,0.0895,0.45,0.1175,0.1085
41.04,29.59,0.1095,0.48,0.115,0.0483
41.04,29.59,0.1392,0.57,0.0768,0.0559
41.04,29.59,0.1488,0.63,0.0435,0.0283
41.04,29.59,0.1279,0.61,0.0503,0.0183
41.04,29.59,0.1032,0.6,0.0847,0.0319
41.04,29.59,0.0669,0.52,0.096,0.0655
41.04,29.59,0.0382,0.42,0.1183,0.2496
41.04,29.59,0.0287,0.38,0.1089,0.0877
41.04,29.62,0.0318,0.38,0.1172,0.0258
41.04,29.62,0.0504,0.44,0.1148,0.0906
41.04,29.62,0.0606,0.38,0.1232,0.1031
41.04,29.62,0.0895,0.45,0.1175,0.1085
41.04,29.62,0.1095,0.48,0.115,0.0483
41.04,29.62,0.1392,0.57,0.0768,0.0559
41.04,29.62,0.1488,0.63,0.0435,0.0283
41.04,29.62,0.1279,0.61,0.0503,0.0183
41.04,29.62,0.1032,0.6,0.0847,0.0319
41.04,29.62,0.0669,0.52,0.096,0.0655
41.04,29.62,0.0382,0.42,0.1183,0.2496
41.04,29.62,0.0287,0.38,0.1089,0.0877
41.04,29.65,0.0318,0.38,0.1172,0.0258
41.04,29.65,0.0504,0.44,0.1148,0.0906
41.04,29.65,0.0606,0.38,0.1232,0.1031
41.04,29.65,0.0895,0.45,0.1175,0.1085
41.04,29.65,0.1095,0.48,0.115,0.0483
41.04,29.65,0.1392,0.57,0.0768,0.0559
41.04,29.65,0.1488,0.63,0.0435,0.0283
41.04,29.65,0.1279,0.61,0.0503,0.0183
41.04,29.65,0.1032,0.6,0.0847,0.0319
41.04,29.65,0.0669,0.52,0.096,0.0655
41.04,29.65,0.0382,0.42,0.1183,0.2496
41.04,29.65,0.0287,0.38,0.1089,0.0877
41.04,29.68,0.0318,0.38,0.1172,0.0258
41.04,29.68,0.0504,0.44,0.1148,0.0906
41.04,29.68,0.0606,0.38,0.1232,0.1031
41.04,29.68,0.0895,0.45,0.1175,0.1085
41.04,29.68,0.1095,0.48,0.115,0.0483
41.04,29.68,0.1392,0.57,0.0768,0.0559
41.04,29.68,0.1488,0.63,0.0435,0.0283
41.04,29.68,0.1279,0.61,0.0503,0.0183
41.04,29.68,0.1032,0.6,0.0847,0.0319
41.04,29.68,0.0669,0.52,0.096,0.0655
41.04,29.68,0.0382,0.42,0.1183,0.2496
41.04,29.68,0.0287,0.38,0.1089,0.0877
41.04,29.71,0.0318,0.38,0.1172,0.029
41.04,29.71,0.0504,0.44,0.1148,0.1117
41.04,29.71,0.0606,0.38,0.1232,0.1275
41.04,29.71,0.0895,0.45,0.1175,0.1128
41.04,29.71,0.1095,0.48,0.115,0.0663
41.04,29.71,0.1392,0.57,0.0768,0.1411
41.04,29.71,0.1488,0.63,0.0435,0.077
41.04,29.71,0.1279,0.61,0.0503,0.0294
41.04,29.71,0.1032,0.6,0.0847,0.034
41.04,29.71,0.0669,0.52,0.096,0.0935
41.04,29.71,0.0382,0.42,0.1183,0.2478
41.04,29.71,0.0287,0.38,0.1089,0.1028
41.04,29.74,0.0318,0.38,0.1172,0.029
41.04,29.74,0.0504,0.44,0.1148,0.1117
41.04,29.74,0.0606,0.38,0.1232,0.1275
41.04,29.74,0.0895,0.45,0.1175,0.1128
41.04,29.74,0.1095,0.48,0.115,0.0663
41.04,29.74,0.1392,0.57,0.0768,0.1411
41.04,29.74,0.1488,0.63,0.0435,0.077
41.04,29.74,0.1279,0.61,0.0503,0.0294
41.04,29.74,0.1032,0.6,0.0847,0.034
41.04,29.74,0.0669,0.52,0.096,0.0935
41.04,29.74,0.0382,0.42,0.1183,0.2478
41.04,29.74,0.0287,0.38,0.1089,0.1028
41.04,29.77,0.0318,0.38,0.1172,0.029
41.04,29.77,0.0504,0.44,0.1148,0.1117
41.04,29.77,0.0606,0.38,0.1232,0.1275
41.04,29.77,0.0895,0.45,0.1175,0.1128
41.04,29.77,0.1095,0.48,0.115,0.0663
41.04,29.77,0.1392,0.57,0.0768,0.1411
41.04,29.77,0.1488,0.63,0.0435,0.077
41.04,29.77,0.1279,0.61,0.0503,0.0294
41.04,29.77,0.1032,0.6,0.0847,0.034
41.04,29.77,0.0669,0.52,0.096,0.0935
41.04,29.77,0.0382,0.42,0.1183,0.2478
41.04,29.77,0.0287,0.38,0.1089,0.1028
41.04,29.8,0.0318,0.38,0.1172,0.029
41.04,29.8,0.0504,0.44,0.1148,0.1117
41.04,29.8,0.0606,0.38,0.1232,0.1275
41.04,29.8,0.0895,0.45,0.1175,0.1128
41.04,29.8,0.1095,0.48,0.115,0.0663
41.04,29.8,0.1392,0.57,0.0768,0.1411
41.04,29.8,0.1488,0.63,0.0435,0.077
41.04,29.8,0.1279,0.61,0.0503,0.0294
41.04,29.8,0.1032,0.6,0.0847,0.034
41.04,29.8,0.0669,0.52,0.096,0.0935
41.04,29.8,0.0382,0.42,0.1183,0.2478
41.04,29.8,0.0287,0.38,0.1089,0.1028
41.04,29.83,0.0318,0.38,0.1172,0.029
41.04,29.83,0.0504,0.44,0.1148,0.1117
41.04,29.83,0.0606,0.38,0.1232,0.1275
41.04,29.83,0.0895,0.45,0.1175,0.1128
41.04,29.83,0.1095,0.48,0.115,0.0663
41.04,29.83,0.1392,0.57,0.0768,0.1411
41.04,29.83,0.1488,0.63,0.0435,0.077
41.04,29.83,0.1279,0.61,0.0503,0.0294
41.04,29.83,0.1032,0.6,0.0847,0.034
41.04,29.83,0.0669,0.52,0.096,0.0935
41.04,29.83,0.0382,0.42,0.1183,0.2478
41.04,29.83,0.0287,0.38,0.1089,0.1028
41.04,29.86,0.0318,0.38,0.1172,0.029
41.04,29.86,0.0504,0.44,0.1148,0.1117
41.04,29.86,0.0606,0.38,0.1232,0.1275
41.04,29.86,0.0895,0.45,0.1175,0.1128
41.04,29.86,0.1095,0.48,0.115,0.0663
41.04,29.86,0.1392,0.57,0.0768,0.1411
41.04,29.86,0.1488,0.63,0.0435,0.077
41.04,29.86,0.1279,0.61,0.0503,0.0294
41.04,29.86,0.1032,0.6,0.0847,0.034
41.04,29.86,0.0669,0.52,0.096,0.0935
41.04,29.86,0.0382,0.42,0.1183,0.2478
41.04,29.86,0.0287,0.38,0.1089,0.1028
41.06,28.0,0.0321,0.38,0.1059,0.0312
41.06,28.0,0.0517,0.45,0.0999,0.0498
41.06,28.0,0.0646,0.41,0.1079,0.0852
41.06,28.0,0.0909,0.45,0.1096,0.1114
41.06,28.0,0.1096,0.48,0.1087,0.0423
41.06,28.0,0.1397,0.58,0.0686,0.0329
41.06,28.0,0.1521,0.65,0.0361,0.0097
41.06,28.0,0.1249,0.59,0.0476,0.0075
41.06,28.0,0.0973,0.56,0.0697,0.0344
41.06,28.0,0.067,0.52,0.075,0.0254
41.06,28.0,0.0378,0.41,0.1032,0.2367
41.06,28.0,0.028,0.38,0.0983,0.0938
41.06,28.03,0.0321,0.38,0.1059,0.0312
41.06,28.03,0.0517,0.45,0.0999,0.0498
41.06,28.03,0.0646,0.41,0.1079,0.0852
41.06,28.03,0.0909,0.45,0.1096,0.1114
41.06,28.03,0.1096,0.48,0.1087,0.0423
41.06,28.03,0.1397,0.58,0.0686,0.0329
41.06,28.03,0.1521,0.65,0.0361,0.0097
41.06,28.03,0.1249,0.59,0.0476,0.0075
41.06,28.03,0.0973,0.56,0.0697,0.0344
41.06,28.03,0.067,0.52,0.075,0.0254
41.06,28.03,0.0378,0.41,0.1032,0.2367
41.06,28.03,0.028,0.38,0.0983,0.0938
41.06,28.06,0.0321,0.38,0.1059,0.0312
41.06,28.06,0.0517,0.45,0.0999,0.0498
41.06,28.06,0.0646,0.41,0.1079,0.0852
41.06,28.06,0.0909,0.45,0.1096,0.1114
41.06,28.06,0.1096,0.48,0.1087,0.0423
41.06,28.06,0.1397,0.58,0.0686,0.0329
41.06,28.06,0.1521,0.65,0.0361,0.0097
41.06,28.06,0.1249,0.59,0.0476,0.0075
41.06,28.06,0.0973,0.56,0.0697,0.0344
41.06,28.06,0.067,0.52,0.075,0.0254
41.06,28.06,0.0378,0.41,0.1032,0.2367
41.06,28.06,0.028,0.38,0.0983,0.0938
41.06,28.09,0.0321,0.38,0.1059,0.0312
41.06,28.09,0.0517,0.45,0.0999,0.0498
41.06,28.09,0.0646,0.41,0.1079,0.0852
41.06,28.09,0.0909,0.45,0.1096,0.1114
41.06,28.09,0.1096,0.48,0.1087,0.0423
41.06,28.09,0.1397,0.58,0.0686,0.0329
41.06,28.09,0.1521,0.65,0.0361,0.0097
41.06,28.09,0.1249,0.59,0.0476,0.0075
41.06,28.09,0.0973,0.56,0.0697,0.0344
41.06,28.09,0.067,0.52,0.075,0.0254
41.06,28.09,0.0378,0.41,0.1032,0.2367
41.06,28.09,0.028,0.38,0.0983,0.0938
41.06,28.12,0.0321,0.38,0.1059,0.0312
41.06,28.12,0.0517,0.45,0.0999,0.0498
41.06,28.12,0.0646,0.41,0.1079,0.0852
41.06,28.12,0.0909,0.45,0.1096,0.1114
41.06,28.12,0.1096,0.48,0.1087,0.0423
41.06,28.12,0.1397,0.58,0.0686,0.0329
41.06,28.12,0.1521,0.65,0.0361,0.0097
41.06,28.12,0.1249,0.59,0.0476,0.0075
41.06,28.12,0.0973,0.56,0.0697,0.0344
41.06,28.12,0.067,0.52,0.075,0.0254
41.06,28.12,0.0378,0.41,0.1032,0.2367
41.06,28.12,0.028,0.38,0.0983,0.0938
41.06,28.3,0.0321,0.38,0.1059,0.0312
41.06,28.3,0.0517,0.45,0.0999,0.0498
41.06,28.3,0.0646,0.41,0.1079,0.0852
41.06,28.3,0.0909,0.45,0.1096,0.1114
41.06,28.3,0.1096,0.48,0.1087,0.0423
41.06,28.3,0.1397,0.58,0.0686,0.0329
41.06,28.3,0.1521,0.65,0.0361,0.0097
41.06,28.3,0.1249,0.59,0.0476,0.0075
41.06,28.3,0.0973,0.56,0.0697,0.0344
41.06,28.3,0.067,0.52,0.075,0.0254
41.06,28.3,0.0378,0.41,0.1032,0.2367
41.06,28.3,0.028,0.38,0.0983,0.0938
41.06,28.33,0.0321,0.38,0.1059,0.0312
41.06,28.33,0.0517,0.45,0.0999,0.0498
41.06,28.33,0.0646,0.41,0.1079,0.0852
41.06,28.33,0.0909,0.45,0.1096,0.1114
41.06,28.33,0.1096,0.48,0.1087,0.0423
41.06,28.33,0.1397,0.58,0.0686,0.0329
41.06,28.33,0.1521,0.65,0.0361,0.0097
41.06,28.33,0.1249,0.59,0.0476,0.0075
41.06,28.33,0.0973,0.56,0.0697,0.0344
41.06,28.33,0.067,0.52,0.075,0.0254
41.06,28.33,0.0378,0.41,0.1032,0.2367
41.06,28.33,0.028,0.38,0.0983,0.0938
41.06,28.36,0.0321,0.38,0.1059,0.0312
41.06,28.36,0.0517,0.45,0.0999,0.0498
41.06,28.36,0.0646,0.41,0.1079,0.0852
41.06,28.36,0.0909,0.45,0.1096,0.1114
41.06,28.36,0.1096,0.48,0.1087,0.0423
41.06,28.36,0.1397,0.58,0.0686,0.0329
41.06,28.36,0.1521,0.65,0.0361,0.0097
41.06,28.36,0.1249,0.59,0.0476,0.0075
41.06,28.36,0.0973,0.56,0.0697,0.0344
41.06,28.36,0.067,0.52,0.075,0.0254
41.06,28.36,0.0378,0.41,0.1032,0.2367
41.06,28.36,0.028,0.38,0.0983,0.0938
41.06,28.39,0.0321,0.38,0.1059,0.0312
41.06,28.39,0.0517,0.45,0.0999,0.0498
41.06,28.39,0.0646,0.41,0.1079,0.0852
41.06,28.39,0.0909,0.45,0.1096,0.1114
41.06,28.39,0.1096,0.48,0.1087,0.0423
41.06,28.39,0.1397,0.58,0.0686,0.0329
41.06,28.39,0.1521,0.65,0.0361,0.0097
41.06,28.39,0.1249,0.59,0.0476,0.0075
41.06,28.39,0.0973,0.56,0.0697,0.0344
41.06,28.39,0.067,0.52,0.075,0.0254
41.06,28.39,0.0378,0.41,0.1032,0.2367
41.06,28.39,0.028,0.38,0.0983,0.0938
41.06,28.42,0.0321,0.38,0.1059,0.0312
41.06,28.42,0.0517,0.45,0.0999,0.0498
41.06,28.42,0.0646,0.41,0.1079,0.0852
41.06,28.42,0.0909,0.45,0.1096,0.1114
41.06,28.42,0.1096,0.48,0.1087,0.0423
41.06,28.42,0.1397,0.58,0.0686,0.0329
41.06,28.42,0.1521,0.65,0.0361,0.0097
41.06,28.42,0.1249,0.59,0.0476,0.0075
41.06,28.42,0.0973,0.56,0.0697,0.0344
41.06,28.42,0.067,0.52,0.075,0.0254
41.06,28.42,0.0378,0.41,0.1032,0.2367
41.06,28.42,0.028,0.38,0.0983,0.0938
41.06,28.45,0.0321,0.38,0.1059,0.0258
41.06,28.45,0.0517,0.45,0.0999,0.0655
41.06,28.45,0.0646,0.41,0.1079,0.0892
41.06,28.45,0.0909,0.45,0.1096,0.1099
41.06,28.45,0.1096,0.48,0.1087,0.0444
41.06,28.45,0.1397,0.58,0.0686,0.0308
41.06,28.45,0.1521,0.65,0.0361,0.0118
41.06,28.45,0.1249,0.59,0.0476,0.0107
41.06,28.45,0.0973,0.56,0.0697,0.0254
41.06,28.45,0.067,0.52,0.075,0.0412
41.06,28.45,0.0378,0.41,0.1032,0.2281
41.06,28.45,0.028,0.38,0.0983,0.0824
41.06,28.48,0.0321,0.38,0.1059,0.0258
41.06,28.48,0.0517,0.45,0.0999,0.0655
41.06,28.48,0.0646,0.41,0.1079,0.0892
41.06,28.48,0.0909,0.45,0.1096,0.1099
41.06,28.48,0.1096,0.48,0.1087,0.0444
41.06,28.48,0.1397,0.58,0.0686,0.0308
41.06,28.48,0.1521,0.65,0.0361,0.0118
41.06,28.48,0.1249,0.59,0.0476,0.0107
41.06,28.48,0.0973,0.56,0.0697,0.0254
41.06,28.48,0.067,0.52,0.075,0.0412
41.06,28.48,0.0378,0.41,0.1032,0.2281
41.06,28.48,0.028,0.38,0.0983,0.0824
41.06,28.51,0.0321,0.38,0.1059,0.0258
41.06,28.51,0.0517,0.45,0.0999,0.0655
41.06,28.51,0.0646,0.41,0.1079,0.0892
41.06,28.51,0.0909,0.45,0.1096,0.1099
41.06,28.51,0.1096,0.48,0.1087,0.0444
41.06,28.51,0.1397,0.58,0.0686,0.0308
41.06,28.51,0.1521,0.65,0.0361,0.0118
41.06,28.51,0.1249,0.59,0.0476,0.0107
41.06,28.51,0.0973,0.56,0.0697,0.0254
41.06,28.51,0.067,0.52,0.075,0.0412
41.06,28.51,0.0378,0.41,0.1032,0.2281
41.06,28.51,0.028,0.38,0.0983,0.0824
41.06,28.54,0.0321,0.38,0.1059,0.0258
41.06,28.54,0.0517,0.45,0.0999,0.0655
41.06,28.54,0.0646,0.41,0.1079,0.0892
41.06,28.54,0.0909,0.45,0.1096,0.1099
41.06,28.54,0.1096,0.48,0.1087,0.0444
41.06,28.54,0.1397,0.58,0.0686,0.0308
41.06,28.54,0.1521,0.65,0.0361,0.0118
41.06,28.54,0.1249,0.59,0.0476,0.0107
41.06,28.54,0.0973,0.56,0.0697,0.0254
41.06,28.54,0.067,0.52,0.075,0.0412
41.06,28.54,0.0378,0.41,0.1032,0.2281
41.06,28.54,0.028,0.38,0.0983,0.0824
41.06,28.57,0.0321,0.38,0.1059,0.0258
41.06,28.57,0.0517,0.45,0.0999,0.0655
41.06,28.57,0.0646,0.41,0.1079,0.0892
41.06,28.57,0.0909,0.45,0.1096,0.1099
41.06,28.57,0.1096,0.48,0.1087,0.0444
41.06,28.57,0.1397,0.58,0.0686,0.0308
41.06,28.57,0.1521,0.65,0.0361,0.0118
41.06,28.57,0.1249,0.59,0.0476,0.0107
41.06,28.57,0.0973,0.56,0.0697,0.0254
41.06,28.57,0.067,0.52,0.075,0.0412
41.06,28.57,0.0378,0.41,0.1032,0.2281
41.06,28.57,0.028,0.38,0.0983,0.0824
41.06,28.6,0.0321,0.38,0.1059,0.0258
41.06,28.6,0.0517,0.45,0.0999,0.0655
41.06,28.6,0.0646,0.41,0.1079,0.0892
41.06,28.6,0.0909,0.45,0.1096,0.1099
41.06,28.6,0.1096,0.48,0.1087,0.0444
41.06,28.6,0.1397,0.58,0.0686,0.0308
41.06,28.6,0.1521,0.65,0.0361,0.0118
41.06,28.6,0.1249,0.59,0.0476,0.0107
41.06,28.6,0.0973,0.56,0.0697,0.0254
41.06,28.6,0.067,0.52,0.075,0.0412
41.06,28.6,0.0378,0.41,0.1032,0.2281
41.06,28.6,0.028,0.38,0.0983,0.0824
41.06,28.63,0.0321,0.38,0.1059,0.0258
41.06,28.63,0.0517,0.45,0.0999,0.0655
41.06,28.63,0.0646,0.41,0.1079,0.0892
41.06,28.63,0.0909,0.45,0.1096,0.1099
41.06,28.63,0.1096,0.48,0.1087,0.0444
41.06,28.63,0.1397,0.58,0.0686,0.0308
41.06,28.63,0.1521,0.65,0.0361,0.0118
41.06,28.63,0.1249,0.59,0.0476,0.0107
41.06,28.63,0.0973,0.56,0.0697,0.0254
41.06,28.63,0.067,0.52,0.075,0.0412
41.06,28.63,0.0378,0.41,0.1032,0.2281
41.06,28.63,0.028,0.38,0.0983,0.0824
41.06,28.66,0.0321,0.38,0.1059,0.0258
41.06,28.66,0.0517,0.45,0.0999,0.0655
41.06,28.66,0.0646,0.41,0.1079,0.0892
41.06,28.66,0.0909,0.45,0.1096,0.1099
41.06,28.66,0.1096,0.48,0.1087,0.0444
41.06,28.66,0.1397,0.58,0.0686,0.0308
41.06,28.66,0.1521,0.65,0.0361,0.0118
41.06,28.66,0.1249,0.59,0.0476,0.0107
41.06,28.66,0.0973,0.56,0.0697,0.0254
41.06,28.66,0.067,0.52,0.075,0.0412
41.06,28.66,0.0378,0.41,0.1032,0.2281
41.06,28.66,0.028,0.38,0.0983,0.0824
41.06,28.69,0.0321,0.38,0.1059,0.0258
41.06,28.69,0.0517,0.45,0.0999,0.0655
41.06,28.69,0.0646,0.41,0.1079,0.0892
41.06,28.69,0.0909,0.45,0.1096,0.1099
41.06,28.69,0.1096,0.48,0.1087,0.0444
41.06,28.69,0.1397,0.58,0.0686,0.0308
41.06,28.69,0.1521,0.65,0.0361,0.0118
41.06,28.69,0.1249,0.59,0.0476,0.0107
41.06,28.69,0.0973,0.56,0.0697,0.0254
41.06,28.69,0.067,0.52,0.075,0.0412
41.06,28.69,0.0378,0.41,0.1032,0.2281
41.06,28.69,0.028,0.38,0.0983,0.0824
41.06,28.72,0.0321,0.38,0.1059,0.0258
41.06,28.72,0.0517,0.45,0.0999,0.0655
41.06,28.72,0.0646,0.41,0.1079,0.0892
41.06,28.72,0.0909,0.45,0.1096,0.1099
41.06,28.72,0.1096,0.48,0.1087,0.0444
41.06,28.72,0.1397,0.58,0.0686,0.0308
41.06,28.72,0.1521,0.65,0.0361,0.0118
41.06,28.72,0.1249,0.59,0.0476,0.0107
41.06,28.72,0.0973,0.56,0.0697,0.0254
41.06,28.72,0.067,0.52,0.075,0.0412
41.06,28.72,0.0378,0.41,0.1032,0.2281
41.06,28.72,0.028,0.38,0.0983,0.0824
41.06,28.75,0.0321,0.38,0.1059,0.0258
41.06,28.75,0.0517,0.45,0.0999,0.0655
41.06,28.75,0.0646,0.41,0.1079,0.0892
41.06,28.75,0.0909,0.45,0.1096,0.1099
41.06,28.75,0.1096,0.48,0.1087,0.0444
